model,prior_par0_st1_st2,prior_par1_st1_st2,minNegLike,AIC_model,st1_par0,st1_par1,st2_par0,st2_par1
weibull,1.2279 _ 1.6938,0.8934 _ 3.0592,1079.1484683925494,2172.2969367850988,1.4580735900753095,10.116127427623931,2.4234618636094196,3.872798505984422
weibull,1.8801 _ 1.8894,7.1073 _ 7.833,1079.1484680809153,2172.2969361618307,2.4234601094070536,3.8728001329310193,1.4580829517877727,10.11618195166831
weibull,2.6851 _ 2.6189,4.1383 _ 9.4106,1079.1484683126462,2172.2969366252923,2.423462854712784,3.8727995416841416,1.458076147134982,10.116165415529558
weibull,2.2778 _ 2.5647,10.5878 _ 11.5004,1079.1484683237584,2172.2969366475168,1.458076395681825,10.116149552243591,2.4234619218340123,3.8727989674099144
weibull,2.6898 _ 1.381,5.3232 _ 4.7463,1079.1484674664844,2172.2969349329687,2.4234576238261827,3.8728020659139157,1.4580744446920233,10.11617450285302
weibull,2.5392 _ 2.3043,14.1817 _ 13.8863,1079.148467845974,2172.296935691948,2.423462537420254,3.87279819681834,1.4580751432660006,10.116133987878305
weibull,1.6148 _ 0.8044,3.5451 _ 4.8111,1079.148468505034,2172.296937010068,2.423462579248339,3.872797815668165,1.4580743975226562,10.116126464436366
weibull,0.2476 _ 2.3927,9.6762 _ 13.8863,1079.1484687110524,2172.2969374221047,2.4234621761563595,3.8727987511489683,1.458077509524523,10.116143936686136
weibull,2.2885 _ 1.1846,8.8107 _ 9.6136,1079.1484847583192,2172.2969695166385,2.4234640659877473,3.8727981642091107,1.4580718098676648,10.116116845233684
weibull,2.2557 _ 2.6201,6.7748 _ 7.4375,1079.1484793846817,2172.2969587693633,1.4580840358956906,10.116218971322745,2.423461271446628,3.8727998964754535
weibull,0.1546 _ 0.281,1.3121 _ 3.9603,1079.148468356185,2172.29693671237,1.4580737453079142,10.116149384410768,2.423460980072377,3.8727982559045513
weibull,0.5784 _ 1.6995,10.5821 _ 2.4448,1079.1484683654676,2172.296936730935,1.4580657361684872,10.11608714801041,2.4234645626583076,3.8727965960860504
weibull,2.0916 _ 1.2536,5.926 _ 10.2313,1079.148468308724,2172.296936617448,2.4234621348984353,3.8727991474809773,1.4580747996901342,10.11615476559045
weibull,1.1382 _ 1.6044,13.0565 _ 13.9714,1079.1484682330984,2172.2969364661967,1.4580765462651817,10.116143133107306,2.423462015840456,3.8727983098380796
weibull,1.468 _ 0.3546,2.3305 _ 12.5897,1079.1484682004277,2172.2969364008554,2.423461433807132,3.8727993167611428,1.4580784627706793,10.116167967333896
weibull,2.6898 _ 0.7689,4.8225 _ 3.8261,1079.1484673794193,2172.2969347588387,2.423462829665225,3.872799307384355,1.4580725302302595,10.11612004137363
weibull,0.7782 _ 2.1242,8.2203 _ 13.2189,1079.1484685823973,2172.2969371647946,1.4580755917175277,10.116161286354945,2.4234659402005043,3.8727982605196725
weibull,2.2614 _ 0.6538,12.8233 _ 3.6798,1079.1484685823973,2172.2969371647946,1.4580755917175277,10.116161286354945,2.4234659402005043,3.8727982605196725
weibull,0.5356 _ 2.3908,14.5908 _ 14.2177,1079.1484674772043,2172.2969349544087,2.423463137719776,3.8728011728602216,1.4580791243338425,10.116219329057634
weibull,2.6093 _ 0.1418,6.7515 _ 12.9176,1079.1484679728155,2172.296935945631,2.4234619418322048,3.872800086897751,1.4580727855324145,10.116131447638578
weibull,1.1991 _ 1.0049,0.4095 _ 8.5152,1169.8179841862366,2353.635968372473,21.759064529812097,0.031223625509383936,1.47204221491247,4.663399934025284
weibull,0.1382 _ 0.1646,13.0565 _ 9.715,1079.1484699021798,2172.2969398043597,1.458044251114337,10.115824710524453,2.423469592684456,3.8727923673711016
weibull,2.1766 _ 1.3021,13.4329 _ 9.7042,1079.1484673080004,2172.2969346160007,2.423461617326918,3.872798285140966,1.4580760284613796,10.11614957469171
weibull,1.0164 _ 1.4118,10.081 _ 13.8453,1079.1484683307756,2172.296936661551,2.423460203295348,3.872800056091163,1.4580702547104112,10.116104251218452
weibull,1.8539 _ 0.5053,3.1774 _ 2.9502,1079.1484687313473,2172.2969374626946,2.423464567262326,3.8727975965598715,1.4580748887401378,10.116130594008437
weibull,0.732 _ 2.6422,12.1473 _ 5.4626,1079.1484683534065,2172.296936706813,1.458075015380929,10.116142051130472,2.423461978163173,3.872798668057914
weibull,0.7909 _ 1.3846,10.9085 _ 9.8437,1079.1484676444472,2172.2969352888945,2.4234616204865693,3.872799772245506,1.4580754307517265,10.116139731485918
weibull,1.6085 _ 1.2647,3.5924 _ 5.5001,1079.148468230158,2172.296936460316,2.4234616462656726,3.8727985586129616,1.4580671415169097,10.116127594272774
weibull,2.1784 _ 1.3992,13.5899 _ 0.3136,1169.817981219772,2353.635962439544,7.588659968351092e-22,2.1409627865288756e-20,1.4720414860483686,4.663399338332759
weibull,0.8884 _ 0.1546,11.3871 _ 12.3532,1079.1484678627796,2172.2969357255593,2.423461250275619,3.872800695114764,1.4580854313667737,10.116199132693845
weibull,0.8203 _ 1.1429,13.0565 _ 10.4559,1169.8180642998566,2353.636128599713,1.4720412007865498,4.663400888340319,0.04280633081800477,7.526064113447345e-5
weibull,1.4746 _ 2.6138,7.3759 _ 10.8985,1169.8180592606286,2353.6361185212572,0.2752091010731257,2.954818626529718e-6,1.4720421353150595,4.663400463053035
weibull,0.4472 _ 0.7272,2.3503 _ 4.8575,1169.8180592606286,2353.6361185212572,0.2752091010731257,2.954818626529718e-6,1.4720421353150595,4.663400463053035
weibull,0.735 _ 2.1784,9.5007 _ 8.6486,1079.148467441448,2172.296934882896,2.423462610963433,3.8727974969250227,1.4580799818631098,10.116139768354776
weibull,0.9009 _ 0.5475,13.3699 _ 13.8453,1079.148468408095,2172.29693681619,1.458076086236053,10.116147545373758,2.423461642021519,3.872798060143974
weibull,0.153 _ 0.7793,0.291 _ 8.7532,1079.1484675680724,2172.296935136145,1.458077903384085,10.116196646208993,2.4234586564405767,3.872800616325397
weibull,0.7567 _ 0.3207,14.2812 _ 3.7589,1106.5257698763523,2227.0515397527047,5.897912617975437,2.484651044957978,1.5365859137766948,5.700558550021861
weibull,1.4506 _ 0.363,7.206 _ 13.3699,1079.1484682308028,2172.2969364616056,2.4234617358851516,3.8727989273077967,1.4580763052762995,10.116154113577126
weibull,0.3623 _ 2.2557,6.0906 _ 12.7152,1079.1484673740592,2172.2969347481185,2.4234637778950514,3.8727983953978824,1.4580756758382558,10.116134947256228
weibull,0.2521 _ 0.6255,6.7576 _ 14.184,1079.1484673310533,2172.2969346621067,2.423462131879098,3.872797604545449,1.458074894826157,10.116149765789338
weibull,2.2848 _ 1.3578,3.3288 _ 1.7145,1079.1484678747556,2172.2969357495112,2.4234609990542024,3.8728009638884857,1.4580770318717644,10.116159413570857
weibull,0.9934 _ 1.3142,14.591 _ 8.7357,1079.148468124518,2172.296936249036,1.4580702995438353,10.116167076569202,2.4234606597524717,3.8727990849777925
weibull,0.3823 _ 1.0164,13.4897 _ 2.8756,1079.1484688938208,2172.2969377876416,1.4580561153228029,10.115976652335396,2.4234625814075,3.872795852120393
weibull,1.3945 _ 0.5855,8.7983 _ 6.2147,1169.818016774039,2353.636033548078,0.3581508305170603,1.548640598493433e-6,1.4720413461131183,4.663399038804188
weibull,1.0503 _ 0.2372,0.8743 _ 9.6687,1079.1484679665964,2172.296935933193,1.458082793001846,10.116192832073507,2.4234624316513047,3.872798655550562
weibull,0.9673 _ 0.5098,11.6909 _ 0.2994,1079.148467764667,2172.296935529334,2.423464567727697,3.872799699833783,1.458072248020295,10.116146588504764
weibull,2.1704 _ 1.719,8.8107 _ 7.8069,1079.1484681091767,2172.2969362183535,2.423461751297898,3.8727990716007423,1.4580762388893058,10.11614784794002
weibull,0.6255 _ 0.7281,8.7363 _ 0.344,1079.1484739991586,2172.296947998317,2.423462584498668,3.8727985563325156,1.4580748801920482,10.11610898875304
weibull,1.715 _ 1.5298,2.6219 _ 0.3136,1169.8179795669553,2353.6359591339105,1.4720424951438367,4.66340190913848,0.034710814614195534,12.79777333830559
weibull,2.1539 _ 2.5538,5.6817 _ 0.3296,1169.8179798479814,2353.635959695963,1.4720421238430759,4.663400186296632,2.550834998073128,0.32995285357289866
weibull,1.5923 _ 1.7473,1.4938 _ 13.7618,1079.148468578913,2172.296937157826,1.458088269668958,10.116236379805311,2.423460758124093,3.872799718641134
weibull,1.5057 _ 0.2829,13.1137 _ 3.2177,1079.1484678450734,2172.2969356901467,1.4580747130743497,10.116167870114907,2.4234626026923185,3.8727995525072627
weibull,1.8316 _ 2.263,3.0592 _ 5.6084,1079.1484673602913,2172.2969347205826,2.4234633725479293,3.8727990714253275,1.4580726651568288,10.116153948916804
weibull,2.0392 _ 0.8044,14.5781 _ 6.0906,1167.7164774190323,2349.4329548380647,1.4673908110221587,4.6563284406156935,388.82361732500215,7.210905196519266
weibull,0.3322 _ 1.2336,5.2974 _ 14.3279,1079.1484673635728,2172.2969347271455,2.4234631747118924,3.8728002260248635,1.45807136882686,10.116124242983242
weibull,2.0164 _ 0.2518,3.9603 _ 8.1633,1079.1484683531028,2172.2969367062055,2.4234615624974243,3.8727988147874473,1.458076888307673,10.116158851965766
weibull,2.2013 _ 0.2495,8.8055 _ 9.9181,1079.1484683968845,2172.296936793769,2.4234628236534763,3.872797881744615,1.4580618977869424,10.116052363405505
weibull,1.5867 _ 1.3992,7.602 _ 13.8064,1079.148483492088,2172.296966984176,2.423464044051983,3.8727997800565532,1.4580742762237113,10.116180452867734
weibull,1.4379 _ 1.4706,6.2319 _ 6.9698,1079.1484689328656,2172.2969378657313,2.423464080297202,3.872794997770599,1.458072251489729,10.116044425280682
weibull,1.8086 _ 0.566,11.9584 _ 0.3892,1079.1484678396284,2172.296935679257,2.4234613755866925,3.8727999613102684,1.4580750414171246,10.116169392452147
weibull,1.3846 _ 2.331,10.8489 _ 3.2473,1079.1484683204615,2172.296936640923,1.4580805500914953,10.116218547505952,2.423462099364426,3.8728016201834747
weibull,2.6422 _ 1.6376,9.889 _ 0.2077,1169.817979657175,2353.63595931435,1.4720415764378554,4.663398384047187,1.6036716179752375,0.2105786086003849
weibull,2.2082 _ 1.1379,4.7282 _ 1.2028,1079.1484680904491,2172.2969361808982,2.4234618305318256,3.8727991281725633,1.4580763952754654,10.116150938186543
weibull,1.086 _ 0.2634,14.757 _ 12.8015,1079.1484682826192,2172.2969365652384,2.4234602171340502,3.8728004904745084,1.45807837737206,10.116226499047965
weibull,1.5647 _ 1.5505,4.0781 _ 14.1478,1079.1484682130128,2172.2969364260257,2.423461684752904,3.872798854535485,1.4580756993204602,10.116147624976112
weibull,2.5151 _ 2.4746,11.5004 _ 10.8441,1079.1484673578111,2172.2969347156222,2.4234624366966564,3.8727985828686924,1.4580743225914587,10.116137585334542
weibull,1.3888 _ 0.982,1.9908 _ 1.9908,1079.1484680437427,2172.2969360874854,2.4234610147545554,3.872797713551733,1.4580714680327145,10.116091439043858
weibull,0.1831 _ 2.5372,4.0781 _ 1.6045,1079.14846745141,2172.29693490282,2.4234638322468833,3.8728004464021057,1.4580782350250674,10.116208356676703
weibull,2.3699 _ 1.7473,9.7999 _ 14.7467,1079.1484684317118,2172.2969368634235,1.458072682974034,10.116098010653824,2.4234635856094506,3.87279565419541
weibull,1.8742 _ 1.2089,0.359 _ 10.4146,1169.8180385771882,2353.6360771543764,0.7059085800930609,1.0361849358446682,1.4720419912937046,4.663400556704943
weibull,1.8997 _ 0.4545,10.6325 _ 9.021,1079.1484681590086,2172.2969363180173,1.4580717737582511,10.116121854770938,2.4234619538511173,3.872798701530504
weibull,2.0048 _ 0.9057,6.5862 _ 0.8388,1079.1484684605828,2172.2969369211655,2.423462315335062,3.8727963022512135,1.458072710444336,10.116110976213115
weibull,1.4746 _ 2.626,13.8453 _ 9.9784,1079.1484682521414,2172.2969365042827,1.4580598663417355,10.116008118877582,2.4234654230129786,3.872795047900692
weibull,2.2241 _ 1.0082,6.6502 _ 12.3659,1079.1484685152989,2172.2969370305977,2.4234637636974794,3.8727988509714897,1.4580727605383055,10.116127397871827
weibull,1.8648 _ 2.0048,8.6288 _ 5.9916,1079.1484685671471,2172.2969371342942,1.4580773651359857,10.116143941131444,2.423461981597818,3.8727986901225524
